Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 05:24:02,0.1,,9220650,47.8
2016-09-30 05:25:01,0.1,,9235467,47.2
2016-09-30 05:26:01,0.1,,9259163,47.2
2016-09-30 05:27:02,0.1,,9288790,47.2
2016-09-30 05:28:01,0.1,,9306569,47.8
2016-09-30 05:29:01,0.1,,9324341,47.2
2016-09-30 05:30:02,0.1,,9362854,47.2
2016-09-30 05:31:01,0.1,,9386557,47.2
2016-09-30 05:32:01,0.1,,9407298,47.8
2016-09-30 05:33:01,0.1,,9425070,47.2
2016-09-30 05:34:01,0.1,,9463590,47.8
2016-09-30 05:35:02,0.1,,9490248,47.2
2016-09-30 05:36:01,0.1,,9519875,47.8
2016-09-30 05:37:01,0.1,,9534692,47.2
2016-09-30 05:38:02,0.1,,9552464,47.2
2016-09-30 05:39:01,0.1,,9564319,47.2
2016-09-30 05:40:01,0.1,,9585053,47.8
2016-09-30 05:41:01,0.1,,9602832,47.8
2016-09-30 05:42:01,0.1,,9641345,47.8
2016-09-30 05:43:02,0.1,,9662086,50.5
2016-09-30 05:44:01,22.3,17.9,9673934,47.8
2016-09-30 05:45:01,22.2,17.9,9703561,47.8
2016-09-30 05:46:02,22.2,17.9,9730226,47.2
2016-09-30 05:47:01,22.2,17.9,9765777,47.2
2016-09-30 05:48:02,22.2,18.1,9768739,47.2
2016-09-30 05:49:01,22.1,18.1,9789473,47.2
2016-09-30 05:50:01,22.2,18.1,9836879,48.3
2016-09-30 05:51:02,22.2,18.0,9860582,48.3
2016-09-30 05:52:01,22.2,18.0,9869468,47.8
2016-09-30 05:53:01,22.2,18.0,9887240,47.2
2016-09-30 05:54:01,22.1,18.0,9905019,47.2
2016-09-30 05:55:01,22.1,18.1,9913905,46.7
2016-09-30 05:56:02,22.1,18.0,9940570,47.2
2016-09-30 05:57:01,22.2,18.2,9967235,48.3
2016-09-30 05:58:01,22.3,18.2,10005748,49.4
2016-09-30 05:59:01,22.3,18.2,10029451,48.9
2016-09-30 06:00:01,22.2,18.3,10053154,49.4
2016-09-30 06:01:01,22.6,18.4,10076850,50.5
2016-09-30 06:02:01,22.6,18.5,10094629,49.4
2016-09-30 06:03:01,22.5,18.5,10118332,48.3
2016-09-30 06:04:02,22.5,18.5,10147952,47.2
2016-09-30 06:05:01,22.5,18.5,10165731,49.4
2016-09-30 06:06:01,22.5,18.5,10183503,47.8
2016-09-30 06:07:02,22.4,18.5,10213130,47.8
2016-09-30 06:08:01,22.4,18.9,10230909,47.2
2016-09-30 06:09:01,22.4,18.9,10269422,48.3
2016-09-30 06:10:02,22.4,18.9,10296087,47.2
2016-09-30 06:11:01,22.3,18.7,10304973,47.2
2016-09-30 06:12:01,22.3,18.7,10334600,48.3
2016-09-30 06:13:01,22.3,18.7,10349416,50.5
2016-09-30 06:14:01,22.6,18.9,10379036,49.4
2016-09-30 06:15:02,22.6,19.0,10393853,48.3
2016-09-30 06:16:01,22.6,18.4,10420518,47.8
2016-09-30 06:17:01,22.7,18.4,10459031,53.7
2016-09-30 06:18:01,22.6,18.4,10485696,48.3
2016-09-30 06:19:01,22.6,18.4,10509392,47.8
2016-09-30 06:20:02,22.7,18.4,10533095,49.4
2016-09-30 06:21:01,22.7,18.4,10556798,47.8
2016-09-30 06:22:01,22.7,18.5,10574570,47.8
2016-09-30 06:23:02,22.7,18.5,10598273,48.3
2016-09-30 06:24:01,22.7,18.5,10627900,48.3
2016-09-30 06:25:01,22.6,18.5,10654565,48.9
2016-09-30 06:26:01,22.6,18.4,10684192,48.3
2016-09-30 06:27:02,22.6,18.5,10699002,47.8
2016-09-30 06:28:01,22.6,18.4,10707895,47.2
2016-09-30 06:29:01,22.5,18.4,10728629,47.8
2016-09-30 06:30:02,23.0,18.7,10761218,54.2
2016-09-30 06:31:01,23.0,18.7,10778997,49.4
2016-09-30 06:32:01,23.0,18.7,10811586,49.4
2016-09-30 06:33:02,22.9,18.7,10826396,47.2
2016-09-30 06:34:01,23.0,18.7,10850099,54.8
2016-09-30 06:35:02,23.0,18.7,10861947,47.8
2016-09-30 06:36:01,23.0,18.5,10885650,47.8
2016-09-30 06:37:01,23.1,18.5,10900460,48.3
2016-09-30 06:38:02,23.1,18.4,10918239,47.2
2016-09-30 06:39:01,23.1,18.4,10944904,48.3
2016-09-30 06:40:01,23.0,18.4,10965638,47.2
2016-09-30 06:41:02,23.0,18.5,10983417,47.2
2016-09-30 06:42:01,23.0,18.9,10992303,47.2
2016-09-30 06:43:01,23.0,18.9,11010082,47.2
2016-09-30 06:44:01,23.0,18.9,11027854,47.8
2016-09-30 06:45:01,22.9,18.9,11033778,48.3
2016-09-30 06:46:01,22.9,18.9,11051557,47.2
2016-09-30 06:47:01,22.9,18.9,11069336,47.2
2016-09-30 06:48:01,22.9,18.4,11098956,47.2
2016-09-30 06:49:02,22.9,18.4,11113773,47.2
2016-09-30 06:50:01,22.8,18.4,11131545,47.8
2016-09-30 06:51:01,22.8,18.5,11140438,47.2
2016-09-30 06:52:01,22.8,18.6,11164134,47.2
2016-09-30 06:53:01,22.8,18.5,11184875,47.8
2016-09-30 06:54:02,22.9,18.5,11199692,59.1
2016-09-30 06:55:01,22.9,18.5,11223388,48.3
2016-09-30 06:56:01,22.9,18.5,11244129,47.8
2016-09-30 06:57:02,22.8,18.5,11258939,47.2
2016-09-30 06:58:01,22.8,18.5,11276718,47.8
2016-09-30 06:59:01,22.8,18.5,11309307,47.2
2016-09-30 07:00:01,22.8,18.5,11330041,47.2
2016-09-30 07:01:01,22.7,18.4,11350782,47.2
2016-09-30 07:02:02,22.7,18.4,11368561,47.8
2016-09-30 07:03:01,22.7,18.5,11389295,47.8
2016-09-30 07:04:01,22.7,18.5,11412998,47.2
