Time_Stamp,CPU_Usage,Ram_Usage,DataDir_DirectorySize,CPUtemperature
2016-09-30 12:52:01,24.9,18.6,20265823,60.1
2016-09-30 12:54:01,24.9,18.6,20295440,59.6
2016-09-30 12:56:01,24.9,18.6,20322096,59.6
2016-09-30 12:58:01,24.9,18.7,20345784,60.1
2016-09-30 13:00:01,24.8,18.1,20369479,60.1
2016-09-30 13:02:01,24.8,18.1,20407979,59.6
2016-09-30 13:04:01,24.8,18.2,20434635,59.1
2016-09-30 13:06:01,24.8,18.2,20461291,59.1
2016-09-30 13:08:01,24.8,18.3,20505713,59.6
2016-09-30 13:10:01,24.7,18.4,20556064,60.1
2016-09-30 13:12:01,24.7,18.4,20594564,60.1
2016-09-30 13:14:01,24.7,18.4,20615298,59.6
2016-09-30 13:16:01,24.7,18.4,20638986,59.1
2016-09-30 13:18:01,24.7,18.6,20656759,60.1
2016-09-30 13:20:02,24.7,18.7,20677486,59.1
2016-09-30 13:22:01,24.7,18.5,20695259,59.6
2016-09-30 13:24:01,24.7,18.1,20715993,59.6
2016-09-30 13:26:01,24.7,18.6,20739681,60.1
2016-09-30 13:28:01,24.6,18.6,20757454,60.1
2016-09-30 13:30:02,24.7,18.7,20790032,60.1
2016-09-30 13:32:01,24.7,19.1,20816688,60.1
2016-09-30 13:34:01,24.6,18.6,20843337,59.1
2016-09-30 13:36:02,24.6,18.7,20867032,60.1
2016-09-30 13:38:01,24.6,18.5,20887766,59.1
2016-09-30 13:40:01,24.6,18.0,20914422,60.1
2016-09-30 13:42:01,24.6,18.3,20944039,60.1
2016-09-30 13:44:01,24.6,18.4,20961805,59.6
2016-09-30 13:46:02,24.5,18.5,20988461,59.6
2016-09-30 13:48:01,24.5,18.5,21000305,59.6
2016-09-30 13:50:01,24.5,18.1,21012156,59.6
2016-09-30 13:52:01,24.5,18.2,21038805,59.1
2016-09-30 13:54:01,24.5,18.1,21077312,59.1
2016-09-30 13:56:02,24.4,18.1,21101000,60.1
2016-09-30 13:58:01,24.4,18.6,21115812,59.1
2016-09-30 14:00:01,24.4,18.7,21136539,60.1
2016-09-30 14:02:02,24.4,19.0,21163195,59.6
2016-09-30 14:04:01,24.4,18.4,21192812,59.6
2016-09-30 14:06:01,24.4,18.5,21216507,59.1
2016-09-30 14:08:01,24.4,18.5,21237234,59.1
2016-09-30 14:10:01,24.4,18.5,21246124,59.1
2016-09-30 14:12:01,24.6,19.1,21272780,62.3
2016-09-30 14:14:01,24.6,19.1,21290546,60.1
2016-09-30 14:16:01,24.6,19.1,21311280,59.6
2016-09-30 14:18:01,24.5,18.9,21329046,60.1
2016-09-30 14:20:01,24.5,17.9,21349780,59.1
2016-09-30 14:22:02,24.5,17.9,21382358,60.1
2016-09-30 14:24:01,24.5,18.0,21406053,59.6
2016-09-30 14:26:01,24.4,18.1,21423819,59.1
2016-09-30 14:28:02,24.4,18.0,21450475,59.1
2016-09-30 14:30:01,24.4,18.4,21483053,59.1
